per_min_fee,seed,request_id,origin_sta,destination_sta,drop-off-fee,rental_fee,total_payment,operation_cost
0.2,2,t294,12,15,2,4.0,6.0,1.2824
0.2,2,t1276,17,10,1,3.4000000000000004,4.4,1.534
0.2,2,t576,11,17,1,4.0,5.0,1.9260000000000002
0.2,2,t1407,10,9,1,2.2,3.2,1.1400000000000001
0.2,2,t755,5,11,2,2.6,4.6,0.854
0.2,2,t772,5,17,2,4.0,6.0,1.4246
0.2,2,t601,3,4,2,4.2,6.2,1.6239999999999999
0.2,2,t325,2,11,0,3.8000000000000003,3.8000000000000003,1.8940000000000001
0.2,2,t94,6,4,2,2.6,4.6,1.3
0.2,2,t750,5,2,1,2.4000000000000004,3.4000000000000004,0.918
0.2,2,t523,14,4,1,2.0,3.0,0.802
0.2,2,t93,6,3,0,4.6000000000000005,4.6000000000000005,1.7620000000000002
0.2,2,t313,2,13,2,2.6,4.6,0.8160000000000001
0.2,2,t1416,10,5,2,2.2,4.2,0.9279999999999999
0.2,2,t797,5,4,-1,3.0,2.0,1.094
0.2,2,t795,5,3,1,3.8000000000000003,4.800000000000001,1.512
0.2,2,t796,5,3,1,3.8000000000000003,4.800000000000001,1.512
0.2,2,t1137,19,2,2,3.4000000000000004,5.4,1.8420000000000003
0.2,2,t62,13,1,2,3.2,5.2,1.2846000000000002
0.2,2,t533,14,16,0,2.0,2.0,0.916
0.2,2,t1398,10,13,1,4.4,5.4,2.108
0.2,2,t527,14,15,-1,2.0,1.0,0.9140000000000001
0.2,2,t522,14,3,2,4.800000000000001,6.800000000000001,2.116
0.2,2,t677,4,11,0,4.2,4.2,2.104
0.2,2,t1429,10,17,1,3.4000000000000004,4.4,1.6
0.2,2,t652,3,19,2,4.800000000000001,6.800000000000001,2.5100000000000002
0.2,2,t1131,19,6,-1,2.4000000000000004,1.4000000000000004,0.968
0.2,2,t854,15,10,0,2.6,2.6,0.8960000000000001
0.2,2,t1163,19,10,2,3.0,5.0,1.3920000000000001
0.2,2,t496,14,19,2,2.0,4.0,0.742
0.2,2,t644,3,15,2,3.8000000000000003,5.800000000000001,1.436
0.2,2,t67,13,19,1,5.0,6.0,2.656
0.2,2,t530,14,1,1,2.8000000000000003,3.8000000000000003,1.2000000000000002
0.2,2,t914,1,4,-1,3.0,2.0,1.032
0.2,2,t391,9,13,2,3.0,5.0,1.2080000000000002
0.2,2,t630,3,12,2,2.8000000000000003,4.800000000000001,0.8660000000000001
0.2,2,t204,7,9,2,1.8,3.8,0.91
0.2,2,t213,7,5,2,1.6,3.6,0.634
0.2,2,t1245,17,6,-1,5.0,4.0,1.834
0.2,2,t412,9,1,2,1.0,3.0,0.34400000000000003
0.2,2,t607,3,1,2,3.0,5.0,1.168
0.2,2,t922,1,18,0,3.8000000000000003,3.8000000000000003,1.8378
0.2,2,t572,11,16,2,3.4000000000000004,5.4,1.6600000000000001
0.2,2,t550,11,7,1,1.0,2.0,0.532
0.2,2,t268,12,10,-1,5.0,4.0,2.008
0.2,2,t460,9,17,2,2.2,4.2,0.758
0.2,2,t757,5,3,1,3.8000000000000003,4.800000000000001,1.512
0.2,2,t746,5,7,1,1.6,2.6,0.588
0.2,2,t1277,17,10,1,3.4000000000000004,4.4,1.534
0.2,2,t1092,16,13,1,3.6,4.6,1.4000000000000001
0.2,2,t614,3,19,2,4.800000000000001,6.800000000000001,2.5100000000000002
0.2,2,t486,14,5,2,2.2,4.2,0.892
0.2,2,t1504,0,19,1,3.8000000000000003,4.800000000000001,1.9800000000000002
0.2,2,t1168,19,13,-1,5.0,4.0,2.692
0.2,2,t1375,10,3,0,4.2,4.2,1.9600000000000002
0.2,2,t518,14,9,-1,3.4000000000000004,2.4000000000000004,1.4300000000000002
0.2,2,t458,9,19,2,2.8000000000000003,4.800000000000001,1.6920000000000002
0.2,2,t623,3,0,2,3.0,5.0,0.868
0.2,2,t598,3,14,2,5.0,7.0,2.102
0.2,2,t1400,10,6,2,2.6,4.6,1.1580000000000001
0.2,2,t442,9,11,1,2.6,3.6,1.348
0.2,2,t128,6,14,1,2.0,3.0,0.668
0.2,2,t1259,17,3,2,2.4000000000000004,4.4,1.076
0.2,2,t12,13,14,2,5.2,7.2,2.056
0.2,2,t1494,0,5,0,2.8000000000000003,2.8000000000000003,0.97
0.2,2,t1482,0,2,-1,2.2,1.2000000000000002,0.734
0.2,2,t197,7,6,2,2.0,4.0,0.8260000000000001
0.2,2,t173,7,4,0,3.4000000000000004,3.4000000000000004,1.89
0.2,2,t58,13,5,2,4.0,6.0,1.6239999999999999
0.2,2,t1185,19,4,-1,2.8000000000000003,1.8000000000000003,1.62
0.2,2,t1272,17,19,2,5.2,7.2,2.5860000000000003
0.2,2,t264,12,17,2,3.6,5.6,1.3860000000000001
0.2,2,t752,5,9,-1,2.0,1.0,0.682
0.2,2,t1350,8,19,2,4.6000000000000005,6.6000000000000005,2.3280000000000003
0.2,2,t769,5,19,2,2.2,4.2,0.806
0.2,2,t1404,10,12,-1,4.6000000000000005,3.6000000000000005,2.1100000000000003
0.2,2,t293,12,15,2,4.0,6.0,1.2824
0.2,2,t1527,0,11,-1,3.6,2.6,1.56
0.2,2,t666,4,6,2,2.6,4.6,1.4080000000000001
0.2,2,t114,6,0,-1,3.8000000000000003,2.8000000000000003,1.308
0.2,2,t1134,19,7,2,2.2,4.2,1.074
0.2,2,t345,2,8,2,4.6000000000000005,6.6000000000000005,1.7480000000000002
0.2,2,t681,4,5,-1,2.8000000000000003,1.8000000000000003,1.502
0.2,2,t928,1,17,2,3.0,5.0,1.08
0.2,2,t1186,19,5,2,2.4000000000000004,4.4,0.986
0.2,2,t814,5,10,0,2.2,2.2,0.828
0.2,2,t195,7,13,0,4.0,4.0,1.85
0.2,2,t753,5,14,2,2.2,4.2,0.894
0.2,2,t1147,19,4,-1,2.8000000000000003,1.8000000000000003,1.62
0.2,2,t1219,17,11,2,4.0,6.0,1.8418
0.2,2,t1182,19,3,2,4.800000000000001,6.800000000000001,2.548
0.2,2,t118,6,13,0,4.800000000000001,4.800000000000001,1.9100000000000001
0.2,2,t74,13,10,1,4.800000000000001,5.800000000000001,2.022
0.2,2,t562,11,4,2,4.2,6.2,2.118
0.2,2,t13,13,11,0,5.0,5.0,2.31
0.2,2,t232,7,0,1,3.0,4.0,1.226
0.2,2,t626,3,6,2,4.6000000000000005,6.6000000000000005,1.752
0.2,2,t1426,10,19,0,2.8000000000000003,2.8000000000000003,1.2936
0.2,2,t464,9,10,-1,2.4000000000000004,1.4000000000000004,0.8900000000000001
0.2,2,t557,11,9,2,2.4000000000000004,4.4,1.354
0.2,2,t1210,17,7,2,4.0,6.0,1.846
0.2,2,t57,13,5,2,4.0,6.0,1.6239999999999999
0.2,2,t508,14,13,0,5.2,5.2,2.024
0.2,2,t1432,10,0,1,3.2,4.2,1.1826
0.2,2,t196,7,13,0,4.0,4.0,1.85
0.2,2,t554,11,2,1,3.6,4.6,1.8739999999999999
0.2,2,t1197,19,17,2,5.0,7.0,2.474
0.2,2,t1489,0,3,0,2.4000000000000004,2.4000000000000004,0.8420000000000001
0.2,2,t565,11,5,2,2.4000000000000004,4.4,1.129
0.2,2,t976,18,13,-1,2.8000000000000003,1.8000000000000003,1.1286
0.2,2,t408,9,5,0,1.8,1.8,0.674
0.2,2,t1244,17,13,2,3.6,5.6,1.568
0.2,2,t1304,8,1,2,3.8000000000000003,5.800000000000001,1.6960000000000002
0.2,2,t758,5,4,-1,3.0,2.0,1.094
0.2,2,t695,4,8,1,6.0,7.0,2.366
0.2,2,t473,14,7,-1,2.8000000000000003,1.8000000000000003,1.302
0.2,2,t1549,0,10,0,3.0,3.0,1.2400000000000002
0.2,2,t43,13,7,1,4.2,5.2,1.862
0.2,2,t1514,0,13,2,2.8000000000000003,4.800000000000001,0.9900000000000001
0.2,2,t1204,19,0,1,4.0,5.0,2.074
0.2,2,t121,6,7,0,2.0,2.0,0.8140000000000001
0.2,2,t252,12,5,-1,4.2,3.2,1.602
0.2,3,t88,6,9,0,2.8000000000000003,2.8000000000000003,0.952
0.2,3,t223,7,19,2,2.0,4.0,0.976
0.2,3,t886,15,19,0,2.4000000000000004,2.4000000000000004,0.954
0.2,3,t213,7,5,1,1.6,2.6,0.634
0.2,3,t67,13,19,2,5.0,7.0,2.656
0.2,3,t586,3,13,2,2.6,4.6,0.8640000000000001
0.2,3,t1260,17,4,1,4.4,5.4,2.0260000000000002
0.2,3,t1180,19,14,2,2.2,4.2,0.8580000000000001
0.2,3,t1412,10,3,2,4.2,6.2,1.9600000000000002
0.2,3,t1398,10,13,2,4.4,6.4,2.108
0.2,3,t129,6,14,-1,2.0,1.0,0.668
0.2,3,t452,9,1,0,1.0,1.0,0.34400000000000003
0.2,3,t643,3,5,2,3.8000000000000003,5.800000000000001,1.4800000000000002
0.2,3,t152,6,10,0,2.8000000000000003,2.8000000000000003,1.1460000000000001
0.2,3,t1388,10,19,2,2.8000000000000003,4.800000000000001,1.2936
0.2,3,t1540,0,16,0,2.6,2.6,0.8720000000000001
0.2,3,t1121,16,17,2,3.8000000000000003,5.800000000000001,1.548
0.2,3,t863,15,7,1,2.2,3.2,0.73
0.2,3,t1426,10,19,2,2.8000000000000003,4.800000000000001,1.2936
0.2,3,t633,3,2,1,3.0,4.0,0.9640000000000001
0.2,3,t207,7,14,-1,2.8000000000000003,1.8000000000000003,1.242
0.2,3,t684,4,15,1,2.2,3.2,0.786
0.2,3,t206,7,14,-1,2.8000000000000003,1.8000000000000003,1.242
0.2,3,t573,11,16,1,3.4000000000000004,4.4,1.6600000000000001
0.2,3,t1167,19,13,1,5.0,6.0,2.692
0.2,3,t131,6,3,-1,4.6000000000000005,3.6000000000000005,1.7620000000000002
0.2,3,t59,13,15,0,4.0,4.0,1.564
0.2,3,t1436,0,13,1,2.8000000000000003,3.8000000000000003,0.9900000000000001
0.2,3,t824,15,7,1,2.2,3.2,0.73
0.2,3,t1110,16,5,1,1.8,2.8,0.678
0.2,3,t1494,0,5,0,2.8000000000000003,2.8000000000000003,0.97
0.2,3,t749,5,2,2,2.4000000000000004,4.4,0.918
0.2,3,t50,13,14,1,5.2,6.2,2.056
0.2,3,t235,12,13,0,2.0,2.0,0.642
0.2,3,t716,4,11,0,4.2,4.2,2.104
0.2,3,t686,4,1,2,2.8000000000000003,4.800000000000001,1.028
0.2,3,t441,9,14,2,3.4000000000000004,5.4,1.6440000000000001
0.2,3,t1471,0,10,0,3.0,3.0,1.2400000000000002
0.2,3,t806,5,16,1,2.0,3.0,0.676
0.2,3,t395,9,7,2,2.0,4.0,0.772
0.2,3,t1218,17,14,0,5.6000000000000005,5.6000000000000005,2.604
0.2,3,t32,13,8,0,4.800000000000001,4.800000000000001,1.954
0.2,3,t668,4,7,0,3.4000000000000004,3.4000000000000004,1.9500000000000002
0.2,3,t325,2,11,1,3.8000000000000003,4.800000000000001,1.8940000000000001
0.2,3,t1108,16,4,2,1.8,3.8,0.686
0.2,3,t742,5,13,0,4.2,4.2,1.6520000000000001
0.2,3,t576,11,17,2,4.0,6.0,1.9260000000000002
0.2,3,t691,4,19,2,2.8000000000000003,4.800000000000001,1.47
0.2,3,t1210,17,7,2,4.0,6.0,1.846
0.2,3,t876,15,4,0,2.2,2.2,0.788
0.2,3,t832,15,14,-1,2.0,1.0,0.926
0.2,3,t214,7,5,1,1.6,2.6,0.634
0.2,3,t205,7,9,2,1.8,3.8,0.91
0.2,3,t1159,19,17,1,5.0,6.0,2.474
0.2,3,t569,11,1,0,2.2,2.2,1.154
0.2,3,t471,14,6,-1,2.0,1.0,0.784
0.2,3,t915,1,4,0,3.0,3.0,1.032
0.2,3,t794,5,11,0,2.6,2.6,0.854
0.2,3,t74,13,10,2,4.800000000000001,6.800000000000001,2.022
0.2,3,t60,13,15,0,4.0,4.0,1.564
0.2,3,t856,15,0,0,2.8000000000000003,2.8000000000000003,0.9660000000000001
0.2,3,t847,15,19,0,2.4000000000000004,2.4000000000000004,0.954
0.2,3,t556,11,9,0,2.4000000000000004,2.4000000000000004,1.354
0.2,3,t1176,19,2,0,3.4000000000000004,3.4000000000000004,1.8420000000000003
0.2,3,t130,6,11,-1,2.8000000000000003,1.8000000000000003,1.064
0.2,3,t47,13,2,0,2.8000000000000003,2.8000000000000003,0.8240000000000001
0.2,3,t1448,0,14,2,4.2,6.2,1.6820000000000002
0.2,3,t210,7,3,1,3.6,4.6,1.7000000000000002
0.2,3,t457,9,19,2,2.8000000000000003,4.800000000000001,1.6920000000000002
0.2,3,t638,3,11,2,4.800000000000001,6.800000000000001,2.17
0.2,3,t75,13,0,1,3.2,4.2,1.014
0.2,3,t627,3,6,2,4.6000000000000005,6.6000000000000005,1.752
0.2,3,t771,5,17,0,4.0,4.0,1.4246
0.2,3,t872,15,11,0,2.8000000000000003,2.8000000000000003,1.1720000000000002
0.2,3,t1504,0,19,1,3.8000000000000003,4.800000000000001,1.9800000000000002
0.2,3,t1379,10,5,0,2.2,2.2,0.9279999999999999
0.2,3,t651,3,16,0,3.4000000000000004,3.4000000000000004,1.2956
0.2,3,t224,7,19,2,2.0,4.0,0.976
0.2,3,t659,3,10,0,4.6000000000000005,4.6000000000000005,1.8800000000000001
0.2,3,t1495,0,15,1,3.0,4.0,1.022
0.2,3,t830,15,9,-1,1.8,0.8,0.6480000000000001
0.2,3,t741,5,13,0,4.2,4.2,1.6520000000000001
0.2,3,t353,2,6,2,2.6,4.6,0.978
0.2,3,t962,1,16,0,2.0,2.0,0.6080000000000001
0.2,3,t469,14,13,2,5.2,7.2,2.024
0.2,3,t503,14,10,1,3.6,4.6,1.6320000000000001
0.2,3,t1092,16,13,-1,3.6,2.6,1.4000000000000001
0.2,3,t898,1,13,0,3.2,3.2,1.3068
0.2,3,t965,1,19,2,2.2,4.2,1.4160000000000001
0.2,3,t661,3,0,2,3.0,5.0,0.868
0.2,3,t517,14,9,1,3.4000000000000004,4.4,1.4300000000000002
0.2,3,t849,15,17,1,4.0,5.0,1.3900000000000001
0.2,3,t1170,19,6,1,2.4000000000000004,3.4000000000000004,0.968
0.2,3,t343,2,17,-1,3.0,2.0,1.192
0.2,3,t1400,10,6,0,2.6,2.6,1.1580000000000001
0.2,3,t533,14,16,2,2.0,4.0,0.916
0.2,3,t228,7,8,-1,3.2,2.2,1.3840000000000001
0.2,3,t635,3,9,2,3.0,5.0,1.09
0.2,3,t548,11,6,0,2.8000000000000003,2.8000000000000003,1.066
0.2,3,t521,14,3,0,4.800000000000001,4.800000000000001,2.116
0.2,3,t225,7,17,1,4.0,5.0,1.9320000000000002
0.2,3,t1156,19,16,2,2.6,4.6,1.478
0.2,3,t531,14,18,-1,5.800000000000001,4.800000000000001,2.75
0.2,3,t809,5,19,2,2.2,4.2,0.806
0.2,3,t100,6,1,-1,2.0,1.0,0.67
0.2,3,t1244,17,13,0,3.6,3.6,1.568
0.2,3,t1139,19,9,1,2.8000000000000003,3.8000000000000003,1.7334
0.2,3,t1104,16,14,2,1.8,3.8,0.87
0.2,3,t1172,19,7,2,2.2,4.2,1.074
0.2,3,t666,4,6,-1,2.6,1.6,1.4080000000000001
0.2,3,t464,9,10,2,2.4000000000000004,4.4,0.8900000000000001
0.2,3,t196,7,13,2,4.0,6.0,1.85
0.2,3,t77,13,0,1,3.2,4.2,1.014
0.2,3,t473,14,7,2,2.8000000000000003,4.800000000000001,1.302
0.2,3,t1164,19,0,0,4.0,4.0,2.074
0.2,3,t538,14,17,2,5.6000000000000005,7.6000000000000005,2.402
0.2,3,t909,1,14,1,3.0,4.0,1.3760000000000001
0.2,3,t1508,0,8,-1,2.8000000000000003,1.8000000000000003,1.066
0.2,3,t514,14,12,-1,4.800000000000001,3.8000000000000007,1.868
0.2,3,t1421,10,1,0,2.0,2.0,0.9420000000000001
0.2,3,t1087,16,10,0,3.4000000000000004,3.4000000000000004,1.2380000000000002
0.2,3,t1475,0,13,1,2.8000000000000003,3.8000000000000003,0.9900000000000001
0.2,3,t770,5,19,2,2.2,4.2,0.806
0.2,3,t1163,19,10,2,3.0,5.0,1.3920000000000001
0.2,3,t197,7,6,2,2.0,4.0,0.8260000000000001
0.2,3,t11,13,14,1,5.2,6.2,2.056
0.2,3,t69,13,17,2,3.6,5.6,1.6079999999999999
0.2,3,t1339,8,5,2,4.0,6.0,1.64
0.2,3,t332,2,15,1,1.6,2.6,0.602
0.2,3,t1503,0,19,1,3.8000000000000003,4.800000000000001,1.9800000000000002
0.2,3,t1337,8,4,-1,5.800000000000001,4.800000000000001,2.9280000000000004
0.2,3,t1278,17,0,-1,2.4000000000000004,1.4000000000000004,0.81
0.2,3,t215,7,15,0,2.2,2.2,0.756
0.2,3,t1134,19,7,2,2.2,4.2,1.074
0.2,3,t1253,17,9,-1,2.4000000000000004,1.4000000000000004,0.902
0.2,3,t1119,16,19,-1,2.6,1.6,1.2688000000000001
0.2,3,t1169,19,6,1,2.4000000000000004,3.4000000000000004,0.968
0.2,3,t1197,19,17,1,5.0,6.0,2.474
0.2,3,t108,6,17,0,4.800000000000001,4.800000000000001,1.6840000000000002
0.2,3,t497,14,19,1,2.0,3.0,0.742
0.2,3,t148,6,17,0,4.800000000000001,4.800000000000001,1.6840000000000002
0.2,3,t126,6,9,0,2.8000000000000003,2.8000000000000003,0.952
0.2,3,t43,13,7,2,4.2,6.2,1.862
0.2,3,t1239,17,10,0,3.4000000000000004,3.4000000000000004,1.534
0.2,3,t564,11,5,1,2.4000000000000004,3.4000000000000004,1.129
0.2,3,t574,11,19,1,1.8,2.8,0.984
0.2,3,t906,1,2,-1,2.2,1.2000000000000002,0.8980000000000001
0.2,3,t1491,0,4,2,3.4000000000000004,5.4,1.318
0.2,3,t502,14,10,1,3.6,4.6,1.6320000000000001
0.2,3,t118,6,13,-1,4.800000000000001,3.8000000000000007,1.9100000000000001
0.2,3,t834,15,3,1,3.6,4.6,1.412
0.2,3,t499,14,17,2,5.6000000000000005,7.6000000000000005,2.402
0.2,3,t1282,8,13,-1,4.800000000000001,3.8000000000000007,1.92
0.2,3,t1203,19,0,0,4.0,4.0,2.074
0.2,3,t70,13,17,2,3.6,5.6,1.6079999999999999
0.2,3,t1489,0,3,2,2.4000000000000004,4.4,0.8420000000000001
0.2,3,t146,6,19,-1,2.0,1.0,0.796
0.2,3,t815,5,10,1,2.2,3.2,0.828
0.2,3,t1414,10,4,2,4.0,6.0,2.206
0.2,3,t1406,10,2,2,3.4000000000000004,5.4,1.6980000000000002
0.2,3,t1191,19,1,2,2.6,4.6,1.528
0.2,3,t57,13,5,2,4.0,6.0,1.6239999999999999
0.2,3,t76,13,0,1,3.2,4.2,1.014
0.2,3,t1431,10,8,0,2.6,2.6,1.062
0.2,3,t565,11,5,1,2.4000000000000004,3.4000000000000004,1.129
0.2,3,t642,3,5,2,3.8000000000000003,5.800000000000001,1.4800000000000002
0.2,3,t793,5,14,1,2.2,3.2,0.894
0.2,3,t1243,17,13,0,3.6,3.6,1.568
0.2,3,t676,4,14,2,2.0,4.0,0.8039999999999999
0.2,3,t1270,17,16,2,4.2,6.2,1.7488000000000001
0.2,3,t525,14,5,2,2.2,4.2,0.892
0.2,3,t1250,17,12,0,3.6,3.6,1.554
0.2,3,t308,12,10,1,5.0,6.0,2.008
0.2,3,t754,5,14,1,2.2,3.2,0.894
0.2,3,t1272,17,19,1,5.2,6.2,2.5860000000000003
0.2,3,t432,9,6,1,2.6,3.6,0.924
0.2,3,t1333,8,14,0,5.2,5.2,2.298
0.2,3,t874,15,3,1,3.6,4.6,1.412
0.2,3,t1255,17,14,0,5.6000000000000005,5.6000000000000005,2.604
0.2,3,t1140,19,9,1,2.8000000000000003,3.8000000000000003,1.7334
0.2,3,t810,5,17,0,4.0,4.0,1.4246
0.2,3,t1234,17,19,1,5.2,6.2,2.5860000000000003
0.2,3,t1262,17,5,2,4.2,6.2,1.57
0.2,3,t928,1,17,2,3.0,5.0,1.08
0.2,3,t1266,17,1,2,3.4000000000000004,5.4,1.252
0.2,3,t859,15,13,2,3.8000000000000003,5.800000000000001,1.558
0.2,3,t681,4,5,0,2.8000000000000003,2.8000000000000003,1.502
0.2,3,t442,9,11,1,2.6,3.6,1.348
0.2,3,t408,9,5,0,1.8,1.8,0.674
0.2,3,t1259,17,3,2,2.4000000000000004,4.4,1.076
0.2,3,t776,5,10,1,2.2,3.2,0.828
0.2,3,t278,12,7,2,4.4,6.4,1.848
0.2,3,t430,9,13,-1,3.0,2.0,1.2080000000000002
0.2,3,t58,13,5,2,4.0,6.0,1.6239999999999999
0.2,3,t55,13,4,1,4.0,5.0,1.4820000000000002
0.2,9,t288,12,3,2,2.6,4.6,0.8880000000000001
0.2,9,t509,14,6,2,2.0,4.0,0.784
0.2,9,t1197,19,17,2,5.0,7.0,2.474
0.2,9,t1389,10,19,1,2.8000000000000003,3.8000000000000003,1.2936
0.2,9,t1130,19,13,1,5.0,6.0,2.692
0.2,9,t661,3,0,-1,3.0,2.0,0.868
0.2,9,t832,15,14,-1,2.0,1.0,0.926
0.2,9,t900,1,6,-1,1.8,0.8,0.606
0.2,9,t482,14,3,0,4.800000000000001,4.800000000000001,2.116
0.2,9,t55,13,4,0,4.0,4.0,1.4820000000000002
0.2,9,t1372,10,14,-1,3.4000000000000004,2.4000000000000004,1.576
0.2,9,t1258,17,3,2,2.4000000000000004,4.4,1.076
0.2,9,t567,11,15,1,2.8000000000000003,3.8000000000000003,1.1868
0.2,9,t130,6,11,2,2.8000000000000003,4.800000000000001,1.064
0.2,9,t498,14,17,-1,5.6000000000000005,4.6000000000000005,2.402
0.2,9,t59,13,15,1,4.0,5.0,1.564
0.2,9,t654,3,17,2,2.2,4.2,1.018
0.2,9,t41,13,6,-1,4.800000000000001,3.8000000000000007,1.8840000000000001
0.2,9,t61,13,1,0,3.2,3.2,1.2846000000000002
0.2,9,t663,4,13,0,4.0,4.0,1.4660000000000002
0.2,9,t518,14,9,1,3.4000000000000004,4.4,1.4300000000000002
0.2,9,t653,3,19,2,4.800000000000001,6.800000000000001,2.5100000000000002
0.2,9,t157,7,13,0,4.0,4.0,1.85
0.2,9,t751,5,9,2,2.0,4.0,0.682
0.2,9,t1471,0,10,1,3.0,4.0,1.2400000000000002
0.2,9,t62,13,1,0,3.2,3.2,1.2846000000000002
0.2,9,t967,1,17,0,3.0,3.0,1.08
0.2,9,t769,5,19,1,2.2,3.2,0.806
0.2,9,t490,14,1,-1,2.8000000000000003,1.8000000000000003,1.2000000000000002
0.2,9,t1404,10,12,0,4.6000000000000005,4.6000000000000005,2.1100000000000003
0.2,9,t1104,16,14,1,1.8,2.8,0.87
0.2,9,t1183,19,3,0,4.800000000000001,4.800000000000001,2.548
0.2,9,t450,9,15,2,2.0,4.0,0.646
0.2,9,t818,5,0,-1,3.0,2.0,1.03
0.2,9,t1157,19,16,1,2.6,3.6,1.478
0.2,9,t820,15,13,2,3.8000000000000003,5.800000000000001,1.558
0.2,9,t1180,19,14,2,2.2,4.2,0.8580000000000001
0.2,9,t198,7,6,2,2.0,4.0,0.8260000000000001
0.2,9,t757,5,3,2,3.8000000000000003,5.800000000000001,1.512
0.2,9,t1257,17,11,2,4.0,6.0,1.8418
0.2,9,t107,6,19,2,2.0,4.0,0.796
0.2,9,t1503,0,19,2,3.8000000000000003,5.800000000000001,1.9800000000000002
0.2,9,t1399,10,6,-1,2.6,1.6,1.1580000000000001
0.2,9,t1431,10,8,1,2.6,3.6,1.062
0.2,9,t634,3,9,1,3.0,4.0,1.09
0.2,9,t1428,10,17,2,3.4000000000000004,5.4,1.6
0.2,9,t1406,10,2,-1,3.4000000000000004,2.4000000000000004,1.6980000000000002
0.2,9,t507,14,13,0,5.2,5.2,2.024
0.2,9,t109,6,17,1,4.800000000000001,5.800000000000001,1.6840000000000002
0.2,9,t542,14,10,1,3.6,4.6,1.6320000000000001
0.2,9,t274,12,13,0,2.0,2.0,0.642
0.2,9,t535,14,19,2,2.0,4.0,0.742
0.2,9,t503,14,10,1,3.6,4.6,1.6320000000000001
0.2,9,t690,4,16,0,2.0,2.0,0.7280000000000001
0.2,9,t682,4,5,1,2.8000000000000003,3.8000000000000003,1.502
0.2,9,t1436,0,13,2,2.8000000000000003,4.800000000000001,0.9900000000000001
0.2,9,t310,12,0,-1,3.2,2.2,0.9820000000000001
0.2,9,t127,6,9,-1,2.8000000000000003,1.8000000000000003,0.952
0.2,9,t66,13,16,0,3.8000000000000003,3.8000000000000003,1.4220000000000002
0.2,9,t1479,0,7,2,3.0,5.0,1.064
0.2,9,t948,1,14,0,3.0,3.0,1.3760000000000001
0.2,9,t430,9,13,1,3.0,4.0,1.2080000000000002
0.2,9,t781,5,13,2,4.2,6.2,1.6520000000000001
0.2,9,t561,11,3,2,4.4,6.4,2.168
0.2,9,t1336,8,3,1,4.0,5.0,1.8
0.2,9,t1161,19,8,2,4.800000000000001,6.800000000000001,2.4920000000000004
0.2,9,t747,5,12,2,4.4,6.4,1.656
0.2,9,t912,1,3,2,2.8000000000000003,4.800000000000001,1.176
0.2,9,t309,12,0,-1,3.2,2.2,0.9820000000000001
0.2,9,t128,6,14,2,2.0,4.0,0.668
0.2,9,t1080,16,19,2,2.6,4.6,1.2688000000000001
0.2,9,t925,1,19,2,2.2,4.2,1.4160000000000001
0.2,9,t463,9,10,-1,2.4000000000000004,1.4000000000000004,0.8900000000000001
0.2,9,t666,4,6,1,2.6,3.6,1.4080000000000001
0.2,9,t494,14,16,-1,2.0,1.0,0.916
0.2,9,t564,11,5,2,2.4000000000000004,4.4,1.129
0.2,9,t1542,0,19,2,3.8000000000000003,5.800000000000001,1.9800000000000002
0.2,9,t729,4,16,0,2.0,2.0,0.7280000000000001
0.2,9,t1172,19,7,2,2.2,4.2,1.074
0.2,9,t590,3,7,0,4.0,4.0,1.7489999999999999
0.2,9,t1243,17,13,2,3.6,5.6,1.568
0.2,9,t652,3,19,2,4.800000000000001,6.800000000000001,2.5100000000000002
0.2,9,t1181,19,11,2,2.0,4.0,1.02
0.2,9,t1092,16,13,1,3.6,4.6,1.4000000000000001
0.2,9,t213,7,5,2,1.6,3.6,0.634
0.2,9,t327,2,3,-1,2.8000000000000003,1.8000000000000003,0.962
0.2,9,t1248,17,7,1,4.0,5.0,1.846
0.2,9,t155,6,0,-1,3.8000000000000003,2.8000000000000003,1.308
0.2,9,t790,5,9,2,2.0,4.0,0.682
0.2,9,t1408,10,9,1,2.2,3.2,1.1400000000000001
0.2,9,t1508,0,8,2,2.8000000000000003,4.800000000000001,1.066
0.2,9,t1415,10,4,-1,4.0,3.0,2.206
0.2,9,t1134,19,7,2,2.2,4.2,1.074
0.2,9,t785,5,7,1,1.6,2.6,0.588
0.2,9,t206,7,14,2,2.8000000000000003,4.800000000000001,1.242
0.2,9,t434,9,7,1,2.0,3.0,0.772
0.2,9,t74,13,10,2,4.800000000000001,6.800000000000001,2.022
0.2,9,t1206,17,13,2,3.6,5.6,1.568
0.2,9,t614,3,19,2,4.800000000000001,6.800000000000001,2.5100000000000002
0.2,9,t612,3,16,2,3.4000000000000004,5.4,1.2956
0.2,9,t559,11,14,-1,3.6,2.6,1.462
0.2,9,t895,15,0,0,2.8000000000000003,2.8000000000000003,0.9660000000000001
0.2,9,t1141,19,14,2,2.2,4.2,0.8580000000000001
0.2,9,t809,5,19,1,2.2,3.2,0.806
0.2,9,t1413,10,3,1,4.2,5.2,1.9600000000000002
0.2,9,t1159,19,17,2,5.0,7.0,2.474
0.2,9,t223,7,19,1,2.0,3.0,0.976
0.2,9,t526,14,5,0,2.2,2.2,0.892
0.2,9,t113,6,10,2,2.8000000000000003,4.800000000000001,1.1460000000000001
0.2,9,t1378,10,5,0,2.2,2.2,0.9279999999999999
0.2,9,t409,9,5,2,1.8,3.8,0.674
