num_of_zones,seed,request_id,origin_sta,destination_sta,drop-off-fee,rental_fee,total_payment,operation_cost
1,3,t525,14,5,-1,3.3,2.3,0.892
1,3,t754,5,14,-1,3.3,2.3,0.894
1,3,t1272,17,19,-1,7.8,6.8,2.5860000000000003
1,3,t432,9,6,-1,3.9,2.9,0.924
1,3,t874,15,3,-1,5.3999999999999995,4.3999999999999995,1.412
1,3,t1255,17,14,-1,8.4,7.4,2.604
1,3,t1140,19,9,-1,4.2,3.2,1.7334
1,3,t1262,17,5,-1,6.3,5.3,1.57
1,3,t928,1,17,-1,4.5,3.5,1.08
1,3,t1266,17,1,-1,5.1,4.1,1.252
1,3,t859,15,13,-1,5.7,4.7,1.558
1,3,t681,4,5,-1,4.2,3.2,1.502
1,3,t1389,10,19,-1,4.2,3.2,1.2936
1,3,t442,9,11,-1,3.9,2.9,1.348
1,3,t408,9,5,-1,2.6999999999999997,1.6999999999999997,0.674
1,3,t1259,17,3,-1,3.5999999999999996,2.5999999999999996,1.076
1,3,t776,5,10,-1,3.3,2.3,0.828
1,3,t278,12,7,-1,6.6,5.6,1.848
1,3,t58,13,5,-1,6.0,5.0,1.6239999999999999
1,3,t55,13,4,-1,6.0,5.0,1.4820000000000002
1,9,t288,12,3,0,3.9,3.9,0.8880000000000001
1,9,t509,14,6,0,3.0,3.0,0.784
1,9,t1197,19,17,0,7.5,7.5,2.474
1,9,t1389,10,19,0,4.2,4.2,1.2936
1,9,t482,14,3,0,7.199999999999999,7.199999999999999,2.116
1,9,t55,13,4,0,6.0,6.0,1.4820000000000002
1,9,t1258,17,3,0,3.5999999999999996,3.5999999999999996,1.076
1,9,t567,11,15,0,4.2,4.2,1.1868
1,9,t130,6,11,0,4.2,4.2,1.064
1,9,t654,3,17,0,3.3,3.3,1.018
1,9,t653,3,19,0,7.199999999999999,7.199999999999999,2.5100000000000002
1,9,t751,5,9,0,3.0,3.0,0.682
1,9,t1471,0,10,0,4.5,4.5,1.2400000000000002
1,9,t769,5,19,0,3.3,3.3,0.806
1,9,t1104,16,14,0,2.6999999999999997,2.6999999999999997,0.87
1,9,t450,9,15,0,3.0,3.0,0.646
1,9,t820,15,13,0,5.7,5.7,1.558
1,9,t1180,19,14,0,3.3,3.3,0.8580000000000001
1,9,t198,7,6,0,3.0,3.0,0.8260000000000001
1,9,t757,5,3,0,5.7,5.7,1.512
1,9,t1257,17,11,0,6.0,6.0,1.8418
1,9,t107,6,19,0,3.0,3.0,0.796
1,9,t1503,0,19,0,5.7,5.7,1.9800000000000002
1,9,t1431,10,8,0,3.9,3.9,1.062
1,9,t634,3,9,0,4.5,4.5,1.09
1,9,t1428,10,17,0,5.1,5.1,1.6
1,9,t542,14,10,0,5.3999999999999995,5.3999999999999995,1.6320000000000001
1,9,t535,14,19,0,3.0,3.0,0.742
1,9,t1436,0,13,0,4.2,4.2,0.9900000000000001
1,9,t66,13,16,0,5.7,5.7,1.4220000000000002
1,9,t1479,0,7,0,4.5,4.5,1.064
1,9,t430,9,13,0,4.5,4.5,1.2080000000000002
1,9,t781,5,13,0,6.3,6.3,1.6520000000000001
1,9,t561,11,3,0,6.6,6.6,2.168
1,9,t1161,19,8,0,7.199999999999999,7.199999999999999,2.4920000000000004
1,9,t912,1,3,0,4.2,4.2,1.176
1,9,t128,6,14,0,3.0,3.0,0.668
1,9,t1080,16,19,0,3.9,3.9,1.2688000000000001
1,9,t925,1,19,0,3.3,3.3,1.4160000000000001
1,9,t564,11,5,0,3.5999999999999996,3.5999999999999996,1.129
1,9,t1542,0,19,0,5.7,5.7,1.9800000000000002
1,9,t729,4,16,0,3.0,3.0,0.7280000000000001
1,9,t1172,19,7,0,3.3,3.3,1.074
1,9,t1243,17,13,0,5.3999999999999995,5.3999999999999995,1.568
1,9,t652,3,19,0,7.199999999999999,7.199999999999999,2.5100000000000002
1,9,t1181,19,11,0,3.0,3.0,1.02
1,9,t1092,16,13,0,5.3999999999999995,5.3999999999999995,1.4000000000000001
1,9,t213,7,5,0,2.4,2.4,0.634
1,9,t790,5,9,0,3.0,3.0,0.682
1,9,t1408,10,9,0,3.3,3.3,1.1400000000000001
1,9,t1508,0,8,0,4.2,4.2,1.066
1,9,t1134,19,7,0,3.3,3.3,1.074
1,9,t785,5,7,0,2.4,2.4,0.588
1,9,t206,7,14,0,4.2,4.2,1.242
1,9,t434,9,7,0,3.0,3.0,0.772
1,9,t74,13,10,0,7.199999999999999,7.199999999999999,2.022
1,9,t1206,17,13,0,5.3999999999999995,5.3999999999999995,1.568
1,9,t614,3,19,0,7.199999999999999,7.199999999999999,2.5100000000000002
1,9,t612,3,16,0,5.1,5.1,1.2956
1,9,t1141,19,14,0,3.3,3.3,0.8580000000000001
1,9,t809,5,19,0,3.3,3.3,0.806
1,9,t1159,19,17,0,7.5,7.5,2.474
1,9,t223,7,19,0,3.0,3.0,0.976
1,9,t113,6,10,0,4.2,4.2,1.1460000000000001
1,9,t409,9,5,0,2.6999999999999997,2.6999999999999997,0.674
1,9,t1200,19,10,0,4.5,4.5,1.3920000000000001
1,9,t54,13,3,0,3.9,3.9,0.886
1,9,t1421,10,1,0,3.0,3.0,0.9420000000000001
1,9,t1429,10,17,0,5.1,5.1,1.6
1,9,t215,7,15,0,3.3,3.3,0.756
1,9,t1186,19,5,0,3.5999999999999996,3.5999999999999996,0.986
1,9,t698,4,10,0,6.3,6.3,2.2640000000000002
1,9,t549,11,6,0,4.2,4.2,1.066
1,9,t1272,17,19,0,7.8,7.8,2.5860000000000003
1,9,t620,3,10,0,6.8999999999999995,6.8999999999999995,1.8800000000000001
1,9,t1108,16,4,0,2.6999999999999997,2.6999999999999997,0.686
1,9,t19,13,5,0,6.0,6.0,1.6239999999999999
1,9,t134,6,4,0,3.9,3.9,1.3
1,9,t278,12,7,0,6.6,6.6,1.848
1,9,t1262,17,5,0,6.3,6.3,1.57
1,9,t1126,16,0,0,3.5999999999999996,3.5999999999999996,0.8300000000000001
1,9,t681,4,5,0,4.2,4.2,1.502
1,9,t753,5,14,0,3.3,3.3,0.894
1,9,t770,5,19,0,3.3,3.3,0.806
1,9,t1240,17,0,0,3.5999999999999996,3.5999999999999996,0.81
1,9,t1201,19,10,0,4.5,4.5,1.3920000000000001
1,9,t1140,19,9,0,4.2,4.2,1.7334
1,9,t1398,10,13,0,6.6,6.6,2.108
1,9,t496,14,19,0,3.0,3.0,0.742
1,9,t566,11,15,0,4.2,4.2,1.1868
1,9,t586,3,13,0,3.9,3.9,0.8640000000000001
1,9,t106,6,19,0,3.0,3.0,0.796
1,9,t43,13,7,0,6.3,6.3,1.862
1,9,t53,13,3,0,3.9,3.9,0.886
1,9,t214,7,5,0,2.4,2.4,0.634
1,9,t1426,10,19,0,4.2,4.2,1.2936
1,9,t48,13,9,0,4.8,4.8,1.202
1,9,t937,1,13,0,4.8,4.8,1.3068
1,9,t931,1,10,0,3.0,3.0,0.79
1,9,t1427,10,19,0,4.2,4.2,1.2936
1,9,t755,5,11,0,3.9,3.9,0.854
1,9,t1418,10,15,0,3.9,3.9,0.9880000000000001
1,9,t1397,10,13,0,6.6,6.6,2.108
1,9,t1096,16,7,0,4.5,4.5,1.364
1,9,t1412,10,3,0,6.3,6.3,1.9600000000000002
1,9,t1417,10,5,0,3.3,3.3,0.9279999999999999
1,9,t1175,19,2,0,5.1,5.1,1.8420000000000003
1,9,t403,9,11,0,3.9,3.9,1.348
1,9,t101,6,1,0,3.0,3.0,0.67
1,9,t633,3,2,0,4.5,4.5,0.9640000000000001
1,9,t1491,0,4,0,5.1,5.1,1.318
1,9,t746,5,7,0,2.4,2.4,0.588
1,9,t1277,17,10,0,5.1,5.1,1.534
