per_min_fee,seed,request_id,origin_sta,destination_sta,drop-off-fee,rental_fee,total_payment,operation_cost
0.2,3,t213,7,5,2,1.6,3.6,0.634
0.2,3,t778,5,0,0,3.0,3.0,1.03
0.2,3,t1106,16,3,1,3.2,4.2,1.2666000000000002
0.2,3,t67,13,19,1,5.0,6.0,2.656
0.2,3,t1260,17,4,-1,4.4,3.4000000000000004,2.0260000000000002
0.2,3,t1275,17,8,2,2.0,4.0,0.8320000000000001
0.2,3,t1180,19,14,1,2.2,3.2,0.8580000000000001
0.2,3,t1412,10,3,1,4.2,5.2,1.9600000000000002
0.2,3,t1398,10,13,1,4.4,5.4,2.108
0.2,3,t1264,17,15,2,4.4,6.4,1.54
0.2,3,t4,13,7,1,4.2,5.2,1.862
0.2,3,t643,3,5,2,3.8000000000000003,5.800000000000001,1.4800000000000002
0.2,3,t152,6,10,2,2.8000000000000003,4.800000000000001,1.1460000000000001
0.2,3,t393,9,6,2,2.6,4.6,0.924
0.2,3,t1161,19,8,0,4.800000000000001,4.800000000000001,2.4920000000000004
0.2,3,t149,6,8,2,4.6000000000000005,6.6000000000000005,1.9960000000000002
0.2,3,t718,4,3,2,4.2,6.2,1.6260000000000003
0.2,3,t863,15,7,-1,2.2,1.2000000000000002,0.73
0.2,3,t276,12,6,0,5.0,5.0,1.6280000000000001
0.2,3,t349,2,0,0,2.4000000000000004,2.4000000000000004,0.726
0.2,3,t1426,10,19,1,2.8000000000000003,3.8000000000000003,1.2936
0.2,3,t1152,19,1,0,2.6,2.6,1.528
0.2,3,t206,7,14,2,2.8000000000000003,4.800000000000001,1.242
0.2,3,t1167,19,13,-1,5.0,4.0,2.692
0.2,3,t59,13,15,2,4.0,6.0,1.564
0.2,3,t1436,0,13,2,2.8000000000000003,4.800000000000001,0.9900000000000001
0.2,3,t824,15,7,-1,2.2,1.2000000000000002,0.73
0.2,3,t20,13,15,2,4.0,6.0,1.564
0.2,3,t749,5,2,1,2.4000000000000004,3.4000000000000004,0.918
0.2,3,t274,12,13,2,2.0,4.0,0.642
0.2,3,t50,13,14,2,5.2,7.2,2.056
0.2,3,t235,12,13,2,2.0,4.0,0.642
0.2,3,t806,5,16,-1,2.0,1.0,0.676
0.2,3,t395,9,7,2,2.0,4.0,0.772
0.2,3,t509,14,6,1,2.0,3.0,0.784
0.2,3,t2,13,6,-1,4.800000000000001,3.8000000000000007,1.8840000000000001
0.2,3,t127,6,9,0,2.8000000000000003,2.8000000000000003,0.952
0.2,3,t32,13,8,0,4.800000000000001,4.800000000000001,1.954
0.2,3,t668,4,7,-1,3.4000000000000004,2.4000000000000004,1.9500000000000002
0.2,3,t383,2,8,-1,4.6000000000000005,3.6000000000000005,1.7480000000000002
0.2,3,t325,2,11,-1,3.8000000000000003,2.8000000000000003,1.8940000000000001
0.2,3,t71,13,8,0,4.800000000000001,4.800000000000001,1.954
0.2,3,t742,5,13,2,4.2,6.2,1.6520000000000001
0.2,3,t576,11,17,2,4.0,6.0,1.9260000000000002
0.2,3,t691,4,19,-1,2.8000000000000003,1.8000000000000003,1.47
0.2,3,t335,2,1,-1,2.2,1.2000000000000002,0.862
0.2,3,t52,13,11,2,5.0,7.0,2.31
0.2,3,t832,15,14,1,2.0,3.0,0.926
0.2,3,t947,1,9,2,1.0,3.0,0.34600000000000003
0.2,3,t205,7,9,0,1.8,1.8,0.91
0.2,3,t1159,19,17,2,5.0,7.0,2.474
0.2,3,t1201,19,10,2,3.0,5.0,1.3920000000000001
0.2,3,t1271,17,16,2,4.2,6.2,1.7488000000000001
0.2,3,t74,13,10,0,4.800000000000001,4.800000000000001,2.022
0.2,3,t967,1,17,2,3.0,5.0,1.08
0.2,3,t1395,10,0,0,3.2,3.2,1.1826
0.2,3,t1178,19,9,2,2.8000000000000003,4.800000000000001,1.7334
0.2,3,t1118,16,19,0,2.6,2.6,1.2688000000000001
0.2,3,t418,9,19,-1,2.8000000000000003,1.8000000000000003,1.6920000000000002
0.2,3,t664,4,13,2,4.0,6.0,1.4660000000000002
0.2,3,t1168,19,13,-1,5.0,4.0,2.692
0.2,3,t158,7,6,2,2.0,4.0,0.8260000000000001
0.2,3,t847,15,19,2,2.4000000000000004,4.4,0.954
0.2,3,t826,15,12,0,3.8000000000000003,3.8000000000000003,1.2480000000000002
0.2,3,t556,11,9,-1,2.4000000000000004,1.4000000000000004,1.354
0.2,3,t130,6,11,2,2.8000000000000003,4.800000000000001,1.064
0.2,3,t47,13,2,1,2.8000000000000003,3.8000000000000003,0.8240000000000001
0.2,3,t484,14,4,-1,2.0,1.0,0.802
0.2,3,t1448,0,14,2,4.2,6.2,1.6820000000000002
0.2,3,t210,7,3,0,3.6,3.6,1.7000000000000002
0.2,3,t457,9,19,-1,2.8000000000000003,1.8000000000000003,1.6920000000000002
0.2,3,t638,3,11,2,4.800000000000001,6.800000000000001,2.17
0.2,3,t740,4,0,0,3.8000000000000003,3.8000000000000003,1.2624000000000002
0.2,3,t627,3,6,2,4.6000000000000005,6.6000000000000005,1.752
0.2,3,t771,5,17,2,4.0,6.0,1.4246
0.2,3,t561,11,3,0,4.4,4.4,2.168
0.2,3,t1405,10,2,1,3.4000000000000004,4.4,1.6980000000000002
0.2,3,t872,15,11,2,2.8000000000000003,4.800000000000001,1.1720000000000002
0.2,3,t1504,0,19,-1,3.8000000000000003,2.8000000000000003,1.9800000000000002
0.2,3,t1379,10,5,2,2.2,4.2,0.9279999999999999
0.2,3,t659,3,10,2,4.6000000000000005,6.6000000000000005,1.8800000000000001
0.2,3,t1299,8,4,2,5.800000000000001,7.800000000000001,2.9280000000000004
0.2,3,t1404,10,12,2,4.6000000000000005,6.6000000000000005,2.1100000000000003
0.2,3,t291,12,5,1,4.2,5.2,1.602
0.2,3,t1295,8,11,0,3.0,3.0,1.26
0.2,3,t616,3,17,2,2.2,4.2,1.018
0.2,3,t741,5,13,2,4.2,6.2,1.6520000000000001
0.2,3,t962,1,16,-1,2.0,1.0,0.6080000000000001
0.2,3,t767,5,16,-1,2.0,1.0,0.676
0.2,3,t469,14,13,2,5.2,7.2,2.024
0.2,3,t503,14,10,2,3.6,5.6,1.6320000000000001
0.2,3,t1376,10,4,1,4.0,5.0,2.206
0.2,3,t898,1,13,1,3.2,4.2,1.3068
0.2,3,t391,9,13,1,3.0,4.0,1.2080000000000002
0.2,3,t965,1,19,1,2.2,3.2,1.4160000000000001
0.2,3,t517,14,9,2,3.4000000000000004,5.4,1.4300000000000002
0.2,3,t1510,0,10,2,3.0,5.0,1.2400000000000002
0.2,3,t106,6,19,0,2.0,2.0,0.796
0.2,3,t745,5,7,1,1.6,2.6,0.588
0.2,3,t849,15,17,2,4.0,6.0,1.3900000000000001
0.2,3,t949,1,14,-1,3.0,2.0,1.3760000000000001
0.2,3,t1170,19,6,1,2.4000000000000004,3.4000000000000004,0.968
0.2,3,t140,6,1,0,2.0,2.0,0.67
0.2,3,t343,2,17,-1,3.0,2.0,1.192
0.2,3,t1400,10,6,2,2.6,4.6,1.1580000000000001
0.2,3,t225,7,17,-1,4.0,3.0,1.9320000000000002
0.2,3,t531,14,18,-1,5.800000000000001,4.800000000000001,2.75
0.2,3,t809,5,19,2,2.2,4.2,0.806
0.2,3,t1222,17,4,-1,4.4,3.4000000000000004,2.0260000000000002
0.2,3,t1399,10,6,2,2.6,4.6,1.1580000000000001
0.2,3,t1418,10,15,0,2.6,2.6,0.9880000000000001
0.2,3,t1244,17,13,2,3.6,5.6,1.568
0.2,3,t785,5,7,1,1.6,2.6,0.588
0.2,3,t1104,16,14,2,1.8,3.8,0.87
0.2,3,t758,5,4,-1,3.0,2.0,1.094
0.2,3,t1172,19,7,2,2.2,4.2,1.074
0.2,3,t464,9,10,2,2.4000000000000004,4.4,0.8900000000000001
0.2,3,t196,7,13,2,4.0,6.0,1.85
0.2,3,t77,13,0,0,3.2,3.2,1.014
0.2,3,t473,14,7,-1,2.8000000000000003,1.8000000000000003,1.302
0.2,3,t909,1,14,-1,3.0,2.0,1.3760000000000001
0.2,3,t948,1,14,-1,3.0,2.0,1.3760000000000001
0.2,3,t514,14,12,-1,4.800000000000001,3.8000000000000007,1.868
0.2,3,t1421,10,1,0,2.0,2.0,0.9420000000000001
0.2,3,t1087,16,10,0,3.4000000000000004,3.4000000000000004,1.2380000000000002
0.2,3,t1148,19,5,-1,2.4000000000000004,1.4000000000000004,0.986
0.2,3,t1475,0,13,2,2.8000000000000003,4.800000000000001,0.9900000000000001
0.2,3,t770,5,19,2,2.2,4.2,0.806
0.2,3,t1094,16,6,-1,2.0,1.0,0.7320000000000001
0.2,3,t1278,17,0,0,2.4000000000000004,2.4000000000000004,0.81
0.2,3,t215,7,15,0,2.2,2.2,0.756
0.2,3,t494,14,16,1,2.0,3.0,0.916
0.2,3,t1134,19,7,2,2.2,4.2,1.074
0.2,3,t1253,17,9,2,2.4000000000000004,4.4,0.902
0.2,3,t644,3,15,0,3.8000000000000003,3.8000000000000003,1.436
0.2,3,t1162,19,10,2,3.0,5.0,1.3920000000000001
0.2,3,t35,13,10,0,4.800000000000001,4.800000000000001,2.022
0.2,3,t1197,19,17,2,5.0,7.0,2.474
0.2,3,t637,3,14,0,5.0,5.0,2.102
0.2,3,t774,5,8,-1,4.0,3.0,1.4740000000000002
0.2,3,t653,3,19,2,4.800000000000001,6.800000000000001,2.5100000000000002
0.2,3,t497,14,19,2,2.0,4.0,0.742
0.2,3,t148,6,17,0,4.800000000000001,4.800000000000001,1.6840000000000002
0.2,9,t1197,19,17,2,5.0,7.0,2.474
0.2,9,t723,4,15,-1,2.2,1.2000000000000002,0.786
0.2,9,t1130,19,13,1,5.0,6.0,2.692
0.2,9,t622,3,0,1,3.0,4.0,0.868
0.2,9,t558,11,14,0,3.6,3.6,1.462
0.2,9,t847,15,19,0,2.4000000000000004,2.4000000000000004,0.954
0.2,9,t55,13,4,2,4.0,6.0,1.4820000000000002
0.2,9,t553,11,12,2,4.800000000000001,6.800000000000001,2.3120000000000003
0.2,9,t1258,17,3,1,2.4000000000000004,3.4000000000000004,1.076
0.2,9,t1162,19,10,2,3.0,5.0,1.3920000000000001
0.2,9,t146,6,19,2,2.0,4.0,0.796
0.2,9,t563,11,4,2,4.2,6.2,2.118
0.2,9,t130,6,11,1,2.8000000000000003,3.8000000000000003,1.064
0.2,9,t182,7,16,2,3.0,5.0,1.3820000000000001
0.2,9,t1106,16,3,2,3.2,5.2,1.2666000000000002
0.2,9,t654,3,17,-1,2.2,1.2000000000000002,1.018
0.2,9,t356,2,7,0,3.2,3.2,1.4400000000000002
0.2,9,t903,1,12,1,3.4000000000000004,4.4,1.3090000000000002
0.2,9,t61,13,1,2,3.2,5.2,1.2846000000000002
0.2,9,t663,4,13,2,4.0,6.0,1.4660000000000002
0.2,9,t518,14,9,1,3.4000000000000004,4.4,1.4300000000000002
0.2,9,t653,3,19,1,4.800000000000001,5.800000000000001,2.5100000000000002
0.2,9,t1371,10,14,0,3.4000000000000004,3.4000000000000004,1.576
0.2,9,t751,5,9,2,2.0,4.0,0.682
0.2,9,t473,14,7,-1,2.8000000000000003,1.8000000000000003,1.302
0.2,9,t769,5,19,2,2.2,4.2,0.806
0.2,9,t249,12,3,-1,2.6,1.6,0.8880000000000001
0.2,9,t1404,10,12,0,4.6000000000000005,4.6000000000000005,2.1100000000000003
0.2,9,t624,3,13,0,2.6,2.6,0.8640000000000001
0.2,9,t1183,19,3,2,4.800000000000001,6.800000000000001,2.548
0.2,9,t1270,17,16,1,4.2,5.2,1.7488000000000001
0.2,9,t1118,16,19,2,2.6,4.6,1.2688000000000001
0.2,9,t733,4,17,0,4.4,4.4,1.8440000000000003
0.2,9,t818,5,0,0,3.0,3.0,1.03
0.2,9,t796,5,3,0,3.8000000000000003,3.8000000000000003,1.512
0.2,9,t835,15,3,1,3.6,4.6,1.412
0.2,9,t1349,8,19,1,4.6000000000000005,5.6000000000000005,2.3280000000000003
0.2,9,t820,15,13,1,3.8000000000000003,4.800000000000001,1.558
0.2,9,t1180,19,14,2,2.2,4.2,0.8580000000000001
0.2,9,t118,6,13,-1,4.800000000000001,3.8000000000000007,1.9100000000000001
0.2,9,t198,7,6,2,2.0,4.0,0.8260000000000001
0.2,9,t475,14,12,-1,4.800000000000001,3.8000000000000007,1.868
0.2,9,t757,5,3,0,3.8000000000000003,3.8000000000000003,1.512
0.2,9,t1257,17,11,2,4.0,6.0,1.8418
0.2,9,t107,6,19,2,2.0,4.0,0.796
0.2,9,t1503,0,19,2,3.8000000000000003,5.800000000000001,1.9800000000000002
0.2,9,t1137,19,2,2,3.4000000000000004,5.4,1.8420000000000003
0.2,9,t1399,10,6,0,2.6,2.6,1.1580000000000001
0.2,9,t634,3,9,0,3.0,3.0,1.09
0.2,9,t1428,10,17,2,3.4000000000000004,5.4,1.6
0.2,9,t1477,0,6,0,3.6,3.6,1.22
0.2,9,t507,14,13,2,5.2,7.2,2.024
0.2,9,t109,6,17,2,4.800000000000001,6.800000000000001,1.6840000000000002
0.2,9,t542,14,10,0,3.6,3.6,1.6320000000000001
0.2,9,t274,12,13,0,2.0,2.0,0.642
0.2,9,t535,14,19,2,2.0,4.0,0.742
0.2,9,t690,4,16,1,2.0,3.0,0.7280000000000001
0.2,9,t154,6,0,-1,3.8000000000000003,2.8000000000000003,1.308
0.2,9,t147,6,17,2,4.800000000000001,6.800000000000001,1.6840000000000002
0.2,9,t1164,19,0,1,4.0,5.0,2.074
0.2,9,t57,13,5,2,4.0,6.0,1.6239999999999999
0.2,9,t127,6,9,1,2.8000000000000003,3.8000000000000003,0.952
0.2,9,t948,1,14,-1,3.0,2.0,1.3760000000000001
0.2,9,t550,11,7,0,1.0,1.0,0.532
0.2,9,t1089,16,0,2,2.4000000000000004,4.4,0.8300000000000001
0.2,9,t90,6,14,0,2.0,2.0,0.668
0.2,9,t1225,17,5,2,4.2,6.2,1.57
0.2,9,t430,9,13,2,3.0,5.0,1.2080000000000002
0.2,9,t872,15,11,2,2.8000000000000003,4.800000000000001,1.1720000000000002
0.2,9,t70,13,17,2,3.6,5.6,1.6079999999999999
0.2,9,t561,11,3,2,4.4,6.4,2.168
0.2,9,t1336,8,3,0,4.0,4.0,1.8
0.2,9,t1177,19,9,1,2.8000000000000003,3.8000000000000003,1.7334
0.2,9,t309,12,0,-1,3.2,2.2,0.9820000000000001
0.2,9,t925,1,19,0,2.2,2.2,1.4160000000000001
0.2,9,t1237,17,8,0,2.0,2.0,0.8320000000000001
0.2,9,t927,1,17,2,3.0,5.0,1.08
0.2,9,t463,9,10,0,2.4000000000000004,2.4000000000000004,0.8900000000000001
0.2,9,t494,14,16,-1,2.0,1.0,0.916
0.2,9,t564,11,5,2,2.4000000000000004,4.4,1.129
0.2,9,t1542,0,19,2,3.8000000000000003,5.800000000000001,1.9800000000000002
0.2,9,t42,13,7,0,4.2,4.2,1.862
0.2,9,t1172,19,7,1,2.2,3.2,1.074
0.2,9,t495,14,16,-1,2.0,1.0,0.916
0.2,9,t1391,10,17,2,3.4000000000000004,5.4,1.6
0.2,9,t652,3,19,1,4.800000000000001,5.800000000000001,2.5100000000000002
0.2,9,t67,13,19,1,5.0,6.0,2.656
0.2,9,t1181,19,11,2,2.0,4.0,1.02
0.2,9,t1092,16,13,2,3.6,5.6,1.4000000000000001
0.2,9,t213,7,5,2,1.6,3.6,0.634
0.2,9,t408,9,5,1,1.8,2.8,0.674
0.2,9,t1153,19,1,1,2.6,3.6,1.528
0.2,9,t1248,17,7,2,4.0,6.0,1.846
0.2,9,t1294,8,14,1,5.2,6.2,2.298
0.2,9,t459,9,17,-1,2.2,1.2000000000000002,0.758
0.2,9,t207,7,14,2,2.8000000000000003,4.800000000000001,1.242
0.2,9,t1532,0,5,2,2.8000000000000003,4.800000000000001,0.97
0.2,9,t1408,10,9,0,2.2,2.2,1.1400000000000001
0.2,9,t1202,19,0,1,4.0,5.0,2.074
0.2,9,t1134,19,7,1,2.2,3.2,1.074
0.2,9,t785,5,7,1,1.6,2.6,0.588
0.2,9,t206,7,14,2,2.8000000000000003,4.800000000000001,1.242
0.2,9,t1387,10,16,1,3.2,4.2,1.46
0.2,9,t434,9,7,0,2.0,2.0,0.772
0.2,9,t380,2,19,2,3.4000000000000004,5.4,1.688
0.2,9,t578,11,8,1,3.0,4.0,1.3880000000000001
0.2,9,t1206,17,13,2,3.6,5.6,1.568
0.2,9,t559,11,14,0,3.6,3.6,1.462
0.2,9,t1505,0,17,0,2.0,2.0,0.638
0.2,9,t1235,17,19,0,5.2,5.2,2.5860000000000003
0.2,9,t1413,10,3,2,4.2,6.2,1.9600000000000002
0.2,9,t77,13,0,0,3.2,3.2,1.014
0.2,9,t1318,8,0,2,3.0,5.0,1.098
0.2,9,t223,7,19,2,2.0,4.0,0.976
0.2,9,t526,14,5,0,2.2,2.2,0.892
0.2,9,t140,6,1,-1,2.0,1.0,0.67
0.2,9,t113,6,10,0,2.8000000000000003,2.8000000000000003,1.1460000000000001
0.2,9,t1378,10,5,1,2.2,3.2,0.9279999999999999
0.2,9,t409,9,5,1,1.8,2.8,0.674
0.2,9,t54,13,3,2,2.6,4.6,0.886
0.2,9,t1429,10,17,2,3.4000000000000004,5.4,1.6
0.2,9,t215,7,15,0,2.2,2.2,0.756
0.2,9,t1186,19,5,2,2.4000000000000004,4.4,0.986
0.2,9,t730,4,19,2,2.8000000000000003,4.800000000000001,1.47
0.2,9,t226,7,17,0,4.0,4.0,1.9320000000000002
0.2,9,t1132,19,6,2,2.4000000000000004,4.4,0.968
0.2,9,t698,4,10,2,4.2,6.2,2.2640000000000002
0.2,9,t549,11,6,2,2.8000000000000003,4.800000000000001,1.066
0.2,9,t1272,17,19,0,5.2,5.2,2.5860000000000003
0.2,9,t354,2,6,2,2.6,4.6,0.978
0.2,9,t491,14,1,0,2.8000000000000003,2.8000000000000003,1.2000000000000002
0.2,9,t1481,0,12,1,3.0,4.0,0.992
0.2,9,t49,13,9,2,3.2,5.2,1.202
0.2,9,t656,3,8,0,3.8000000000000003,3.8000000000000003,1.8100000000000003
0.2,9,t458,9,19,2,2.8000000000000003,4.800000000000001,1.6920000000000002
0.2,9,t525,14,5,0,2.2,2.2,0.892
0.2,9,t576,11,17,-1,4.0,3.0,1.9260000000000002
0.2,9,t1262,17,5,2,4.2,6.2,1.57
0.3,0,t1181,19,11,2,3.0,5.0,1.02
0.3,0,t174,7,5,-1,2.4,1.4,0.634
0.3,0,t859,15,13,-1,5.7,4.7,1.558
0.3,0,t575,11,19,0,2.6999999999999997,2.6999999999999997,0.984
0.3,0,t533,14,16,2,3.0,5.0,0.916
0.3,0,t1186,19,5,2,3.5999999999999996,5.6,0.986
0.3,0,t478,14,9,2,5.1,7.1,1.4300000000000002
0.3,0,t1188,19,15,2,4.2,6.2,1.1300000000000001
0.3,0,t1259,17,3,2,3.5999999999999996,5.6,1.076
0.3,0,t631,3,12,1,4.2,5.2,0.8660000000000001
0.3,0,t340,2,19,-1,5.1,4.1,1.688
0.3,0,t1080,16,19,-1,3.9,2.9,1.2688000000000001
0.3,0,t547,11,13,0,6.8999999999999995,6.8999999999999995,2.2960000000000003
0.3,0,t57,13,5,2,6.0,8.0,1.6239999999999999
0.3,0,t54,13,3,1,3.9,4.9,0.886
0.3,0,t1433,10,0,-1,4.8,3.8,1.1826
0.3,0,t815,5,10,0,3.3,3.3,0.828
0.3,0,t1475,0,13,2,4.2,6.2,0.9900000000000001
0.3,0,t788,5,2,1,3.5999999999999996,4.6,0.918
0.3,0,t224,7,19,2,3.0,5.0,0.976
0.3,0,t1244,17,13,1,5.3999999999999995,6.3999999999999995,1.568
0.3,0,t1201,19,10,1,4.5,5.5,1.3920000000000001
0.3,0,t1506,0,17,-1,3.0,2.0,0.638
0.3,0,t549,11,6,0,4.2,4.2,1.066
0.3,0,t1131,19,6,0,3.5999999999999996,3.5999999999999996,0.968
0.3,0,t1224,17,5,-1,6.3,5.3,1.57
0.3,0,t55,13,4,0,6.0,6.0,1.4820000000000002
0.3,0,t49,13,9,-1,4.8,3.8,1.202
0.3,0,t1493,0,5,-1,4.2,3.2,0.97
0.3,0,t1518,0,7,2,4.5,6.5,1.064
0.3,0,t535,14,19,0,3.0,3.0,0.742
0.3,0,t573,11,16,-1,5.1,4.1,1.6600000000000001
0.3,0,t1172,19,7,2,3.3,5.3,1.074
0.3,0,t854,15,10,1,3.9,4.9,0.8960000000000001
0.3,0,t1276,17,10,0,5.1,5.1,1.534
0.3,0,t908,1,9,1,1.5,2.5,0.34600000000000003
0.3,0,t660,3,0,-1,4.5,3.5,0.868
0.3,0,t520,14,11,1,5.3999999999999995,6.3999999999999995,1.7356000000000003
0.3,0,t525,14,5,2,3.3,5.3,0.892
0.3,0,t811,5,17,1,6.0,7.0,1.4246
0.3,0,t625,3,13,-1,3.9,2.9,0.8640000000000001
0.3,0,t169,7,11,0,1.5,1.5,0.53
0.3,0,t576,11,17,2,6.0,8.0,1.9260000000000002
0.3,0,t1416,10,5,0,3.3,3.3,0.9279999999999999
0.3,0,t960,1,18,0,5.7,5.7,1.8378
0.3,0,t682,4,5,1,4.2,5.2,1.502
0.3,0,t1202,19,0,2,6.0,8.0,2.074
0.3,0,t517,14,9,2,5.1,7.1,1.4300000000000002
0.3,0,t1252,17,2,-1,5.1,4.1,1.36
0.3,0,t1429,10,17,-1,5.1,4.1,1.6
0.3,0,t643,3,5,-1,5.7,4.7,1.4800000000000002
0.3,0,t1490,0,3,-1,3.5999999999999996,2.5999999999999996,0.8420000000000001
0.3,0,t418,9,19,-1,4.2,3.2,1.6920000000000002
0.3,0,t469,14,13,-1,7.8,6.8,2.024
0.3,0,t527,14,15,1,3.0,4.0,0.9140000000000001
0.3,0,t694,4,17,2,6.6,8.6,1.8440000000000003
0.3,0,t1256,17,14,2,8.4,10.4,2.604
0.3,0,t1081,16,19,-1,3.9,2.9,1.2688000000000001
0.3,0,t769,5,19,1,3.3,4.3,0.806
0.3,0,t214,7,5,-1,2.4,1.4,0.634
0.3,0,t51,13,14,-1,7.8,6.8,2.056
0.3,0,t305,12,8,2,7.5,9.5,1.9280000000000002
0.3,0,t349,2,0,0,3.5999999999999996,3.5999999999999996,0.726
0.3,0,t215,7,15,0,3.3,3.3,0.756
0.3,0,t72,13,8,2,7.199999999999999,9.2,1.954
0.3,0,t833,15,11,2,4.2,6.2,1.1720000000000002
0.3,0,t66,13,16,-1,5.7,4.7,1.4220000000000002
0.3,0,t559,11,14,1,5.3999999999999995,6.3999999999999995,1.462
0.3,0,t1104,16,14,2,2.6999999999999997,4.699999999999999,0.87
0.3,0,t847,15,19,-1,3.5999999999999996,2.5999999999999996,0.954
0.3,0,t1391,10,17,-1,5.1,4.1,1.6
0.3,0,t1306,8,18,2,5.3999999999999995,7.3999999999999995,2.058
0.3,0,t1488,0,11,2,5.3999999999999995,7.3999999999999995,1.56
0.3,0,t206,7,14,2,4.2,6.2,1.242
0.3,0,t1143,19,11,2,3.0,5.0,1.02
0.3,0,t820,15,13,-1,5.7,4.7,1.558
0.3,0,t1091,16,13,-1,5.3999999999999995,4.3999999999999995,1.4000000000000001
0.3,0,t613,3,19,2,7.199999999999999,9.2,2.5100000000000002
0.3,0,t952,1,3,0,4.2,4.2,1.176
0.3,0,t121,6,7,0,3.0,3.0,0.8140000000000001
0.3,0,t1168,19,13,2,7.5,9.5,2.692
0.3,0,t1239,17,10,0,5.1,5.1,1.534
0.3,0,t457,9,19,-1,4.2,3.2,1.6920000000000002
0.3,0,t1398,10,13,2,6.6,8.6,2.108
0.3,0,t503,14,10,-1,5.3999999999999995,4.3999999999999995,1.6320000000000001
0.3,0,t202,7,2,-1,4.5,3.5,1.4260000000000002
0.3,0,t607,3,1,0,4.5,4.5,1.168
0.3,0,t1163,19,10,1,4.5,5.5,1.3920000000000001
0.3,0,t965,1,19,2,3.3,5.3,1.4160000000000001
0.3,0,t1425,10,16,-1,4.8,3.8,1.46
0.3,0,t790,5,9,2,3.0,5.0,0.682
0.3,0,t1221,17,3,2,3.5999999999999996,5.6,1.076
0.3,0,t1180,19,14,0,3.3,3.3,0.8580000000000001
0.3,0,t392,9,6,-1,3.9,2.9,0.924
0.3,0,t1165,19,0,2,6.0,8.0,2.074
0.3,0,t1421,10,1,-1,3.0,2.0,0.9420000000000001
0.3,0,t421,9,17,-1,3.3,2.3,0.758
0.3,0,t67,13,19,2,7.5,9.5,2.656
0.3,0,t577,11,17,2,6.0,8.0,1.9260000000000002
0.3,0,t1516,0,6,1,5.3999999999999995,6.3999999999999995,1.22
0.3,0,t699,4,0,2,5.7,7.7,1.2624000000000002
0.3,0,t207,7,14,2,4.2,6.2,1.242
0.3,0,t1310,8,19,1,6.8999999999999995,7.8999999999999995,2.3280000000000003
0.3,0,t1428,10,17,-1,5.1,4.1,1.6
0.3,0,t742,5,13,-1,6.3,5.3,1.6520000000000001
0.3,0,t912,1,3,0,4.2,4.2,1.176
0.3,0,t1179,19,14,0,3.3,3.3,0.8580000000000001
0.3,0,t82,6,7,0,3.0,3.0,0.8140000000000001
0.3,0,t210,7,3,1,5.3999999999999995,6.3999999999999995,1.7000000000000002
0.3,0,t1466,0,17,-1,3.0,2.0,0.638
0.3,0,t502,14,10,-1,5.3999999999999995,4.3999999999999995,1.6320000000000001
0.3,0,t941,1,7,-1,2.1,1.1,0.6360000000000001
0.3,0,t778,5,0,-1,4.5,3.5,1.03
0.3,0,t621,3,0,-1,4.5,3.5,0.868
0.3,0,t1183,19,3,0,7.199999999999999,7.199999999999999,2.548
0.3,1,t284,12,14,2,7.199999999999999,9.2,1.908
0.3,1,t1267,17,1,-1,5.1,4.1,1.252
0.3,1,t1277,17,10,-1,5.1,4.1,1.534
0.3,1,t664,4,13,0,6.0,6.0,1.4660000000000002
0.3,1,t781,5,13,2,6.3,8.3,1.6520000000000001
0.3,1,t1118,16,19,0,3.9,3.9,1.2688000000000001
0.3,1,t210,7,3,2,5.3999999999999995,7.3999999999999995,1.7000000000000002
0.3,1,t1153,19,1,0,3.9,3.9,1.528
0.3,1,t226,7,17,2,6.0,8.0,1.9320000000000002
0.3,1,t675,4,14,-1,3.0,2.0,0.8039999999999999
0.3,1,t559,11,14,-1,5.3999999999999995,4.3999999999999995,1.462
0.3,1,t108,6,17,0,7.199999999999999,7.199999999999999,1.6840000000000002
0.3,1,t67,13,19,2,7.5,9.5,2.656
0.3,1,t665,4,6,2,3.9,5.9,1.4080000000000001
0.3,1,t1251,17,2,-1,5.1,4.1,1.36
0.3,1,t223,7,19,2,3.0,5.0,0.976
0.3,1,t533,14,16,0,3.0,3.0,0.916
0.3,1,t1505,0,17,-1,3.0,2.0,0.638
0.3,1,t1163,19,10,-1,4.5,3.5,1.3920000000000001
0.3,1,t118,6,13,-1,7.199999999999999,6.199999999999999,1.9100000000000001
0.3,1,t505,14,0,2,6.0,8.0,1.6480000000000001
0.3,1,t214,7,5,2,2.4,4.4,0.634
0.3,1,t1347,8,16,2,7.5,9.5,1.774
0.3,1,t145,6,19,0,3.0,3.0,0.796
0.3,1,t58,13,5,2,6.0,8.0,1.6239999999999999
0.3,1,t1186,19,5,0,3.5999999999999996,3.5999999999999996,0.986
0.3,1,t1352,8,17,-1,3.3,2.3,0.9039999999999999
0.3,1,t856,15,0,-1,4.2,3.2,0.9660000000000001
0.3,1,t1092,16,13,2,5.3999999999999995,7.3999999999999995,1.4000000000000001
0.3,1,t1170,19,6,-1,3.5999999999999996,2.5999999999999996,0.968
0.3,1,t53,13,3,0,3.9,3.9,0.886
0.3,1,t755,5,11,2,3.9,5.9,0.854
0.3,1,t586,3,13,1,3.9,4.9,0.8640000000000001
0.3,1,t625,3,13,1,3.9,4.9,0.8640000000000001
0.3,1,t887,15,19,0,3.5999999999999996,3.5999999999999996,0.954
